,Datetime,file,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,air_temperature_2,snow_depth_1,snow_depth_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,net_radiation_stdev,air_temperature_2_max,air_temperature_2_min,wind_speed_u1_stdev,wind_speed_u2_stdev,ref_temperature,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,incoming_uv_radiation,incoming_longwave_radiation,surface_temperature_1,surface_temperature_2,net_radiation_maximum,season,year,month,DayOfYear,DayOfCentury
27999,2000-10-23,CP2,16.31,13.12,-1.75,-21.21,,,-20.74,-20.81,98.14,98.14,8.01,,8.48,12.11,107.38,109.2,788.95,1.13,2.7,13.58,-21.14,5.14,4.44,-0.01,0.11,-21.8,98.16,5.37,101.36,185.65,,120.7,120.62,0.88,0.89,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,October,297,729932
28019,2000-10-24,CP2,29.79,18.08,-3.42,-25.42,,,-24.84,-24.87,98.24,98.83,9.64,,10.2,13.71,104.47,106.46,782.18,1.14,2.71,13.67,-25.32,5.13,4.43,-4.38,-1.52,-25.48,97.92,6.5,101.7,185.65,,125.87,126.51,0.61,0.62,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,October,298,729933
28032,2000-10-25,CP2,26.21,17.68,-2.97,-23.47,,,-22.91,-22.91,98.03,98.25,7.82,,8.39,11.45,119.19,120.65,780.77,1.14,2.65,13.7,-23.32,5.13,4.49,-10.51,-1.79,-23.55,97.9,4.45,102.05,185.65,,123.22,123.34,0.73,0.74,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,October,299,729934
28050,2000-10-26,CP2,21.55,15.42,-2.61,-23.11,,,-22.57,-22.6,97.31,97.09,8.15,,8.68,12.52,112.77,114.71,779.54,1.14,2.62,13.72,-23.0,5.13,4.52,-5.44,-0.32,-23.18,97.44,4.98,102.39,185.65,,121.9,121.49,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,October,300,729935
28073,2000-10-27,CP2,26.05,16.69,-2.24,-26.29,,,-25.67,-25.66,97.39,97.02,6.24,,6.68,11.16,104.87,108.61,781.88,1.11,2.62,13.71,-26.16,5.16,4.52,-7.04,-0.4,-26.37,97.61,3.66,102.72,185.65,,125.91,125.31,0.58,0.58,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,October,301,729936
28095,2000-10-28,CP2,15.32,11.43,-2.5,-16.61,,,-16.22,-16.15,89.55,88.01,7.51,,8.0,13.22,113.65,115.62,786.22,1.09,2.62,13.6,-16.44,5.18,4.52,-12.1,1.96,-16.71,90.46,4.67,103.06,185.65,,105.23,103.27,1.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,October,302,729937
28104,2000-10-29,CP2,17.77,11.69,-3.27,-22.18,,,-21.65,-21.64,93.86,93.9,8.27,,8.83,12.0,120.39,122.17,791.45,1.09,2.63,13.65,-22.03,5.18,4.51,-9.57,-1.4,-22.26,93.89,5.05,103.39,185.65,,116.51,116.41,0.77,0.78,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,October,303,729938
28134,2000-10-30,CP2,11.51,8.95,-1.46,-21.61,,,-21.13,-21.16,98.58,98.92,5.97,,6.43,10.66,125.5,127.09,791.45,1.09,2.63,13.58,-21.51,5.18,4.51,-3.1,-1.02,-21.67,98.38,3.3,103.71,185.65,,121.71,122.01,0.85,0.86,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,October,304,729939
28157,2000-10-31,CP2,9.24,7.37,-1.06,-25.76,,,-25.22,-25.3,97.21,97.15,5.24,,5.58,9.39,106.4,108.76,798.9,1.09,2.63,13.39,-25.71,5.18,4.51,0.91,0.11,-25.88,97.25,3.29,104.04,185.65,,124.97,124.82,0.58,0.58,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,October,305,729940
28177,2000-11-01,CP2,12.78,9.11,-3.09,-34.48,,,-33.7,-33.75,98.02,98.51,8.51,,9.03,13.86,104.97,107.37,798.16,1.09,2.63,13.51,-34.41,5.18,4.51,-1.91,-0.65,-34.52,97.73,5.42,104.36,185.65,,137.08,137.67,0.26,0.26,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,306,729941
28189,2000-11-02,CP2,6.59,5.34,-0.71,-21.68,,,-21.21,-21.28,98.47,99.0,11.01,,11.69,17.1,114.65,116.55,791.71,1.1,2.63,13.37,-21.63,5.17,4.51,1.97,-0.95,-21.71,98.16,,104.67,185.65,,121.72,122.32,0.88,0.89,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,307,729942
28205,2000-11-03,CP2,8.26,6.51,-0.87,-22.14,,,-21.69,-21.77,96.93,96.93,6.7,,7.11,11.28,107.21,109.42,791.88,1.1,2.63,13.0,-22.1,5.17,4.51,1.22,0.09,-22.14,96.91,4.35,104.99,185.65,,120.28,120.23,0.8,0.81,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,308,729943
28226,2000-11-04,CP2,10.35,7.93,-1.14,-24.63,,,-24.11,-24.21,96.2,95.98,6.87,,7.28,12.28,106.33,108.41,797.6,1.1,2.63,13.33,-24.6,5.17,4.51,3.55,0.84,-25.05,96.33,4.51,105.3,185.65,,122.36,122.05,0.65,0.65,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,309,729944
28237,2000-11-05,CP2,6.39,5.18,0.41,-16.91,,,-16.53,-16.62,98.32,98.21,6.79,,7.25,11.54,134.97,136.26,803.89,1.1,2.63,13.34,-16.89,5.17,4.51,3.84,1.08,-16.69,98.38,4.1,105.6,185.65,,116.0,115.85,1.33,1.33,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,310,729945
28261,2000-11-06,CP2,5.68,4.59,-0.54,-12.86,,,-12.56,-12.61,97.3,96.54,5.55,,6.0,9.79,173.22,174.45,807.75,1.1,2.63,12.83,-12.81,5.17,4.51,0.03,2.97,-12.88,97.71,2.95,105.9,185.65,,110.26,109.34,1.71,1.71,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,311,729946
28277,2000-11-07,CP2,3.51,2.84,-0.24,-11.37,,,-11.08,-11.18,98.94,98.99,5.57,,6.01,10.85,185.85,187.3,801.02,1.06,2.61,12.55,-11.36,5.21,4.53,4.24,1.04,-11.36,98.92,3.01,106.2,185.65,,110.52,110.55,1.98,1.98,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,312,729947
28295,2000-11-08,CP2,5.35,4.24,-0.77,-17.27,,,-16.84,-16.81,99.36,99.78,2.76,,3.02,6.84,170.63,172.75,792.82,0.98,2.56,12.55,-17.11,5.29,4.58,-4.03,-1.1,-17.37,99.09,1.25,106.49,185.65,,117.65,117.96,1.3,1.32,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,313,729948
28317,2000-11-09,CP2,6.47,4.9,-2.09,-33.81,,,-33.04,-33.02,98.59,99.3,3.37,,3.62,9.0,112.98,116.62,796.62,0.98,2.53,13.03,-33.68,5.29,4.61,-2.22,-0.31,-33.9,98.13,1.89,106.78,185.65,,137.05,137.84,0.29,0.3,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,314,729949
28336,2000-11-10,CP2,5.12,3.75,-3.78,-35.27,,,-34.48,-34.48,98.2,98.64,7.6,,8.21,12.94,92.48,95.13,802.62,1.02,2.58,13.41,-35.17,5.25,4.56,-7.13,-0.76,-35.34,97.92,,107.07,185.65,,138.37,138.86,0.23,0.24,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,315,729950
28364,2000-11-11,CP2,2.7,2.17,-2.48,-25.23,,,-24.69,-24.71,98.34,98.84,10.77,,11.55,15.29,114.23,116.02,803.66,1.08,2.62,13.13,-25.14,5.19,4.52,-5.97,-1.37,-25.28,98.04,,107.34,185.65,,125.93,126.48,0.69,0.7,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,316,729951
28385,2000-11-12,CP2,1.94,1.55,-0.46,-12.8,,,-12.5,-12.58,99.69,99.66,6.74,,7.3,14.37,174.62,175.98,802.01,1.1,2.64,12.66,-12.77,5.17,4.5,4.15,1.17,-12.88,99.71,2.87,107.62,185.65,,112.91,112.85,1.77,1.78,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,317,729952
28402,2000-11-13,CP2,2.59,2.06,-0.42,-14.22,,,-13.88,-13.93,99.63,99.75,4.74,,5.17,11.41,145.68,147.03,788.93,1.1,2.62,12.56,-14.15,5.17,4.52,-0.05,-0.07,-14.26,99.58,2.14,107.89,185.65,,114.45,114.51,1.62,1.63,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,318,729953
28414,2000-11-14,CP2,2.56,2.01,-0.57,-24.23,,,-23.72,-23.71,99.39,99.99,4.21,,4.65,8.54,153.12,154.62,782.24,1.07,2.61,12.56,-24.1,5.2,4.53,-5.16,-1.25,-24.31,99.02,1.71,108.15,185.65,,125.96,126.57,0.73,0.74,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,319,729954
28435,2000-11-15,CP2,1.78,1.43,-0.45,-27.42,,,-26.85,-26.87,99.17,99.52,5.32,,5.83,10.64,149.55,150.61,782.57,1.09,2.63,12.56,-27.31,5.18,4.51,-0.34,-0.33,-27.48,98.96,2.37,108.41,185.65,,129.56,129.89,0.52,0.52,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,320,729955
28456,2000-11-16,CP2,2.94,1.98,-0.76,-38.17,,,,,94.96,95.2,3.12,,3.46,9.79,146.41,145.32,786.91,1.0,2.61,12.71,-37.77,5.27,4.53,-5.13,-1.89,-38.42,94.82,1.2,108.67,185.65,,137.36,137.16,0.24,0.24,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,321,729956
28476,2000-11-17,CP2,1.6,1.22,-1.01,-37.11,,,,,96.14,95.02,8.29,,8.9,15.26,112.71,114.71,785.25,1.05,2.6,12.66,-36.99,5.22,4.54,-11.68,0.61,-37.18,96.83,,108.91,185.65,,137.82,136.07,0.29,0.29,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,322,729957
28498,2000-11-18,CP2,1.08,0.87,-0.44,-11.34,,,-11.07,-11.13,99.21,98.65,10.77,,11.78,16.77,140.56,141.91,787.34,0.97,2.57,12.56,-11.3,5.3,4.57,2.2,4.11,-11.37,99.56,,109.16,185.65,,110.79,110.13,2.05,2.04,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,323,729958
28506,2000-11-19,CP2,0.44,0.37,-1.13,-12.09,,,-11.79,-11.84,99.31,98.81,13.24,,14.5,23.87,133.25,134.75,787.98,0.95,2.52,12.56,-12.04,5.32,4.62,2.49,5.11,-12.12,99.65,,109.4,185.65,,111.73,111.11,1.94,1.93,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,324,729959
28533,2000-11-20,CP2,0.66,0.54,-0.8,-10.08,,,-9.85,-9.89,98.79,97.86,9.85,,10.66,20.85,123.95,125.24,788.3,0.98,2.55,12.56,-10.03,5.29,4.59,-0.56,5.34,-10.1,99.4,,109.63,185.65,,108.96,107.89,2.22,2.21,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,325,729960
28547,2000-11-21,CP2,0.55,0.44,-0.65,-11.41,,,-11.16,-11.23,99.07,98.57,9.29,,10.0,14.41,119.3,120.67,790.44,0.95,2.51,12.56,-11.38,5.32,4.63,3.15,3.03,-11.38,99.41,,109.85,185.65,,110.72,110.14,2.02,2.02,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,326,729961
28561,2000-11-22,CP2,0.8,0.63,-2.65,-17.53,,,-17.19,-17.18,97.48,96.9,8.11,,8.68,11.94,107.65,109.22,792.62,0.96,2.5,12.55,-17.42,5.31,4.64,-5.84,0.4,-17.6,97.88,4.73,110.07,185.65,,115.63,114.82,1.19,1.2,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,327,729962
28596,2000-11-23,CP2,0.61,0.48,-3.6,-19.19,,,-18.81,-18.73,96.32,95.35,8.44,,9.06,13.22,103.0,104.89,790.7,0.96,2.53,12.55,-19.04,5.31,4.61,-12.36,0.23,-19.3,96.96,4.89,110.28,185.65,,116.16,114.82,1.03,1.03,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,328,729963
28610,2000-11-24,CP2,0.96,0.73,-4.03,-22.66,,,-22.21,-22.14,95.52,94.42,8.86,,9.47,12.28,98.42,100.19,790.16,0.96,2.53,12.55,-22.52,5.31,4.61,-10.92,0.52,-22.75,96.25,5.39,110.49,185.65,,119.15,117.62,0.76,0.76,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,329,729964
28622,2000-11-25,CP2,0.69,0.54,-3.69,-26.58,,,-26.05,-25.99,97.1,96.03,8.57,,9.22,12.36,91.96,94.3,789.8,0.96,2.54,12.55,-26.43,5.31,4.6,-12.08,0.27,-26.68,97.81,4.9,110.69,185.65,,125.84,124.28,0.54,0.54,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,330,729965
28636,2000-11-26,CP2,0.64,0.5,-4.34,-27.31,,,-26.77,-26.7,92.99,90.68,9.33,,10.03,15.01,94.42,96.36,789.47,0.96,2.54,12.54,-27.16,5.31,4.6,-13.72,1.99,-27.41,94.5,5.2,110.89,185.65,,121.34,118.16,0.48,0.47,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,331,729966
28662,2000-11-27,CP2,0.55,0.43,-4.41,-27.6,,,-27.06,-26.99,94.98,93.49,9.7,,10.43,14.31,102.56,104.16,789.9,0.95,2.54,12.54,-27.45,5.32,4.6,-14.9,0.81,-27.7,95.96,,111.07,185.65,,124.3,122.17,0.48,0.48,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,332,729967
28681,2000-11-28,CP2,0.48,0.36,-4.2,-26.98,,,-26.43,-26.36,97.11,96.37,9.03,,9.71,13.03,98.66,100.22,790.52,0.94,2.53,12.53,-26.82,5.33,4.61,-13.78,-0.43,-27.09,97.61,5.18,111.25,185.65,,126.32,125.15,0.52,0.52,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,333,729968
28693,2000-11-29,CP2,0.43,0.33,-3.12,-24.46,,,-23.97,-23.9,98.23,98.0,7.86,,8.46,12.51,110.72,112.03,787.5,0.97,2.54,12.53,-24.3,5.3,4.6,-12.21,-1.1,-24.57,98.39,4.42,111.43,185.65,,124.7,124.22,0.66,0.67,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,334,729969
28729,2000-11-30,CP2,0.22,0.2,-1.64,-26.76,,,-26.24,-26.19,98.84,98.58,8.4,,8.84,12.37,114.85,115.89,784.79,0.97,2.54,12.53,-26.62,5.3,4.6,-7.52,-0.99,-26.85,99.01,5.86,111.59,185.65,,128.29,127.78,0.54,0.54,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,November,335,729970
28730,2000-12-01,CP2,0.26,0.2,-1.16,-25.39,,,-24.9,-24.91,97.54,96.57,8.35,,8.94,12.64,109.04,110.37,784.59,0.97,2.54,12.52,-25.31,5.3,4.6,-3.87,1.06,-25.45,98.18,4.96,111.75,185.65,,124.93,123.59,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,December,336,729971
28763,2000-12-02,CP2,0.2,0.16,-1.99,-24.97,,,-24.49,-24.43,97.81,96.78,6.7,,7.24,11.29,109.01,110.33,782.01,0.97,2.54,12.52,-24.82,5.3,4.6,-8.79,0.39,-25.06,98.48,3.61,111.91,185.65,,124.79,123.31,0.64,0.64,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,December,337,729972
28772,2000-12-03,CP2,0.26,0.18,-1.91,-23.18,,,-22.72,-22.67,97.72,97.29,5.9,,6.39,10.67,119.81,120.61,780.55,0.97,2.54,12.52,-23.04,5.3,4.6,-7.65,-0.3,-23.37,98.0,3.05,112.05,185.65,,122.54,121.85,0.76,0.76,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,December,338,729973
28789,2000-12-04,CP2,0.15,0.12,-2.09,-22.65,,,-22.2,-22.07,95.78,94.97,6.05,,6.59,9.52,120.08,120.95,783.79,0.96,2.53,12.51,-22.45,5.31,4.61,-13.78,-0.66,-22.78,96.32,2.96,112.19,185.65,,119.48,118.23,0.77,0.78,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,December,339,729974
28823,2000-12-05,CP2,0.12,0.09,-1.16,-17.88,,,-17.5,-17.43,97.43,97.19,4.81,,5.3,8.6,127.14,127.6,784.51,0.97,2.53,12.51,-17.72,5.3,4.61,-9.03,-1.11,-17.98,97.55,2.01,112.32,185.65,,115.98,115.52,1.17,1.18,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,December,340,729975
28828,2000-12-06,CP2,0.16,0.13,-1.57,-22.71,,,-22.26,-22.24,98.18,98.28,5.59,,6.09,11.44,130.54,131.56,785.71,0.97,2.53,12.5,-22.59,5.31,4.61,-5.01,-0.8,-22.88,98.12,2.67,112.44,185.65,,122.61,122.59,0.81,0.82,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,December,341,729976
28844,2000-12-07,CP2,0.16,0.12,-2.04,-26.52,,,-25.99,-25.89,99.0,99.18,7.05,,7.66,13.27,115.74,116.99,788.29,0.96,2.52,12.5,-26.33,5.31,4.62,-14.53,-1.87,-26.65,98.87,3.54,112.56,185.65,,128.21,128.21,0.56,0.57,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,December,342,729977
28881,2000-12-08,CP2,0.09,0.08,-1.78,-24.05,,,-23.59,-23.46,98.36,97.65,6.72,,7.31,9.67,118.73,119.57,789.7,0.97,2.52,12.5,-23.84,5.3,4.62,-16.05,-0.96,-24.2,98.84,3.27,112.66,185.65,,124.37,123.19,0.7,0.71,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,December,343,729978
